period,network,subnetwork,station,station_name,x,y,variable_id,variable_name
after_2007,0006,0013,200024011,Riera Major - 200024011,449364,4631900,4138960,pH
after_2007,0006,0013,200024011,Riera Major - 200024011,449364,4631900,4138961,Clorurs
after_2007,0006,0013,200024011,Riera Major - 200024011,449364,4631900,4138962,Sulfats
after_2007,0006,0013,200024011,Riera Major - 200024011,449364,4631900,4138963,Calci
after_2007,0006,0013,200024011,Riera Major - 200024011,449364,4631900,4138964,Nitrits
after_2007,0006,0013,200024011,Riera Major - 200024011,449364,4631900,4138965,Nitrats
after_2007,0006,0013,200024011,Riera Major - 200024011,449364,4631900,4138966,Bicarbonats
after_2007,0006,0013,200024011,Riera Major - 200024011,449364,4631900,4138967,Carbonats
after_2007,0006,0013,200024011,Riera Major - 200024011,449364,4631900,4138968,Magnesi
after_2007,0006,0013,200024011,Riera Major - 200024011,449364,4631900,4138970,Sodi
after_2007,0006,0013,200024011,Riera Major - 200024011,449364,4631900,4138971,Amoni
after_2007,0006,0013,200024011,Riera Major - 200024011,449364,4631900,4138972,Error relatiu balanç iònic
after_2007,0006,0013,200024011,Riera Major - 200024011,449364,4631900,4138973,Potassi
after_2007,0006,0013,200024011,Riera Major - 200024011,449364,4631900,4138974,Suma d'anions
after_2007,0006,0013,200024011,Riera Major - 200024011,449364,4631900,4138975,Suma de cations
after_2007,0006,0013,200024011,Riera Major - 200024011,449364,4631900,4138976,Conductivitat a 20ºC
after_2007,0006,0013,200024011,Riera Major - 200024011,449364,4631900,4138977,Fosfats
after_2007,0006,0013,F007359,Riu Brugent - 050006000,343305,4574382,3049810,Suma de cations
after_2007,0006,0013,F007359,Riu Brugent - 050006000,343305,4574382,3049811,Suma d'anions
after_2007,0006,0013,F007359,Riu Brugent - 050006000,343305,4574382,3049812,Sulfats
after_2007,0006,0013,F007359,Riu Brugent - 050006000,343305,4574382,3049813,Sodi
after_2007,0006,0013,F007359,Riu Brugent - 050006000,343305,4574382,3049814,Potassi
after_2007,0006,0013,F007359,Riu Brugent - 050006000,343305,4574382,3049815,pH
after_2007,0006,0013,F007359,Riu Brugent - 050006000,343305,4574382,3049816,TOC
after_2007,0006,0013,F007359,Riu Brugent - 050006000,343305,4574382,3049817,Nitrits
after_2007,0006,0013,F007359,Riu Brugent - 050006000,343305,4574382,3049818,Nitrats
after_2007,0006,0013,F007359,Riu Brugent - 050006000,343305,4574382,3049833,Magnesi
after_2007,0006,0013,F007359,Riu Brugent - 050006000,343305,4574382,3049834,Fosfats
