period,network,subnetwork,station,station_name,x,y,variable_id,variable_name
after_2007,0003,0006,F009980,Estanys de Banyoles - 045040100,480010,4663228,3297566,Toluè
after_2007,0003,0006,F009980,Estanys de Banyoles - 045040100,480010,4663228,3297567,Hexaclorobutadiè
after_2007,0003,0006,F009980,Estanys de Banyoles - 045040100,480010,4663228,3297568,Diclorometà
after_2007,0003,0006,F009980,Estanys de Banyoles - 045040100,480010,4663228,3297569,"trans-1,2-Dicloroetilè"
after_2007,0003,0006,F009980,Estanys de Banyoles - 045040100,480010,4663228,3297570,"cis-1,2-Dicloroetilè"
after_2007,0003,0006,F009980,Estanys de Banyoles - 045040100,480010,4663228,3297571,Tetraclorur de Carboni
after_2007,0003,0006,F009980,Estanys de Banyoles - 045040100,480010,4663228,3297572,Tricloroetilè
after_2007,0003,0006,F009980,Estanys de Banyoles - 045040100,480010,4663228,3297573,Bromodiclorometà
after_2007,0003,0006,F009980,Estanys de Banyoles - 045040100,480010,4663228,3297574,"cis-1,3-Dicloropropè"
after_2007,0003,0006,F009980,Estanys de Banyoles - 045040100,480010,4663228,3297575,Triclorometà
after_2007,0003,0006,F009980,Estanys de Banyoles - 045040100,480010,4663228,3297576,"1,1,2-Tricloroetà"
after_2007,0003,0006,F009980,Estanys de Banyoles - 045040100,480010,4663228,3297577,Tetracloroetilè
after_2007,0003,0006,F009980,Estanys de Banyoles - 045040100,480010,4663228,3297578,Dibromoclorometà
after_2007,0003,0006,F009980,Estanys de Banyoles - 045040100,480010,4663228,3297579,Bromoform
after_2007,0003,0006,F009980,Estanys de Banyoles - 045040100,480010,4663228,3297580,"1,2-Dicloroetà"
after_2007,0003,0006,F009980,Estanys de Banyoles - 045040100,480010,4663228,3297581,"1,4-Diclorobenzè"
after_2007,0003,0006,F009980,Estanys de Banyoles - 045040100,480010,4663228,3297582,"1,2-Diclorobenzè"
after_2007,0003,0006,F009980,Estanys de Banyoles - 045040100,480010,4663228,3297583,Suma de triclorobenzens
after_2007,0003,0006,F009980,Estanys de Banyoles - 045040100,480010,4663228,3297584,"1,2,4-Triclorobenzè"
after_2007,0003,0006,F009980,Estanys de Banyoles - 045040100,480010,4663228,3297585,"1,2,3-Triclorobenzè"
after_2007,0003,0006,F009980,Estanys de Banyoles - 045040100,480010,4663228,3297586,Benzè
after_2007,0003,0006,F009980,Estanys de Banyoles - 045040100,480010,4663228,3297587,Etilbenzè
after_2007,0003,0006,F009980,Estanys de Banyoles - 045040100,480010,4663228,3297588,"m,p-Xilè"
after_2007,0003,0006,F009980,Estanys de Banyoles - 045040100,480010,4663228,3297589,o-Xilè
after_2007,0003,0006,F009980,Estanys de Banyoles - 045040100,480010,4663228,3297591,Hexaclorobenzè
after_2007,0003,0006,F009980,Estanys de Banyoles - 045040100,480010,4663228,3297593,Clorobenzè
after_2007,0003,0006,F009980,Estanys de Banyoles - 045040100,480010,4663228,3297594,a-Hexaclorociclohexà
after_2007,0003,0006,F009980,Estanys de Banyoles - 045040100,480010,4663228,3297595,Lindà(g-Hexaclorociclohexà)
after_2007,0003,0006,F009980,Estanys de Banyoles - 045040100,480010,4663228,3297596,"1,1-Dicloroetilè"
after_2007,0003,0006,F009980,Estanys de Banyoles - 045040100,480010,4663228,3297597,"1,1-Dicloroetà"
after_2007,0003,0006,F009980,Estanys de Banyoles - 045040100,480010,4663228,3297598,"1,1,1-Tricloroetà"
after_2007,0003,0006,F009980,Estanys de Banyoles - 045040100,480010,4663228,3297599,"1,2-Dicloropropà"
after_2007,0003,0006,F009980,Estanys de Banyoles - 045040100,480010,4663228,3297600,"trans-1,3-Dicloropropè"
after_2007,0003,0006,F009980,Estanys de Banyoles - 045040100,480010,4663228,3297601,"1,1,2,2-Tetracloroetà"
after_2007,0003,0006,F009980,Estanys de Banyoles - 045040100,480010,4663228,3297602,"1,3,5-Triclorobenzè"
after_2007,0003,0006,F009980,Estanys de Banyoles - 045040100,480010,4663228,3297603,Heptaclor
